location_id,zone,row,column,depth,location_type,product_id,quantity,product_type,x,y,z,color,depth_info
F-02-09-3,F,2,9,3,Shoe Racks,Casual-8,20,Shoes,23.5,24,4.5,"[0, 0, 120]",
F-02-10-1,F,2,10,1,Shoe Racks,,0,Shoes,25.0,24,1.5,"[0, 0, 120]",
F-02-10-2,F,2,10,2,Shoe Racks,Running-11,14,Shoes,25.0,24,3.0,"[0, 0, 120]",
F-02-10-3,F,2,10,3,Shoe Racks,Running-12,11,Shoes,25.0,24,4.5,"[0, 0, 120]",
F-02-11-1,F,2,11,1,Shoe Racks,,0,Shoes,26.5,24,1.5,"[0, 0, 120]",
F-02-11-2,F,2,11,2,Shoe Racks,Dress-9,13,Shoes,26.5,24,3.0,"[0, 0, 120]",
F-02-11-3,F,2,11,3,Shoe Racks,Dress-12,1,Shoes,26.5,24,4.5,"[0, 0, 120]",
F-02-12-1,F,2,12,1,Shoe Racks,Sport-9,14,Shoes,28.0,24,1.5,"[0, 0, 120]",
F-02-12-2,F,2,12,2,Shoe Racks,Running-8,4,Shoes,28.0,24,3.0,"[0, 0, 120]",
F-02-12-3,F,2,12,3,Shoe Racks,Dress-11,14,Shoes,28.0,24,4.5,"[0, 0, 120]",
F-02-13-1,F,2,13,1,Shoe Racks,,0,Shoes,29.5,24,1.5,"[0, 0, 120]",
F-02-13-2,F,2,13,2,Shoe Racks,Casual-11,15,Shoes,29.5,24,3.0,"[0, 0, 120]",
F-02-13-3,F,2,13,3,Shoe Racks,,0,Shoes,29.5,24,4.5,"[0, 0, 120]",
F-02-14-1,F,2,14,1,Shoe Racks,Sport-7,10,Shoes,31.0,24,1.5,"[0, 0, 120]",
F-02-14-2,F,2,14,2,Shoe Racks,,0,Shoes,31.0,24,3.0,"[0, 0, 120]",
F-02-14-3,F,2,14,3,Shoe Racks,,0,Shoes,31.0,24,4.5,"[0, 0, 120]",
F-02-15-1,F,2,15,1,Shoe Racks,Running-12,19,Shoes,32.5,24,1.5,"[0, 0, 120]",
F-02-15-2,F,2,15,2,Shoe Racks,Casual-10,20,Shoes,32.5,24,3.0,"[0, 0, 120]",
F-02-15-3,F,2,15,3,Shoe Racks,,0,Shoes,32.5,24,4.5,"[0, 0, 120]",
F-02-16-1,F,2,16,1,Shoe Racks,Running-11,2,Shoes,34.0,24,1.5,"[0, 0, 120]",
F-02-16-2,F,2,16,2,Shoe Racks,,0,Shoes,34.0,24,3.0,"[0, 0, 120]",
F-02-16-3,F,2,16,3,Shoe Racks,Dress-10,2,Shoes,34.0,24,4.5,"[0, 0, 120]",
F-02-17-1,F,2,17,1,Shoe Racks,Casual-12,15,Shoes,35.5,24,1.5,"[0, 0, 120]",
F-02-17-2,F,2,17,2,Shoe Racks,Running-11,9,Shoes,35.5,24,3.0,"[0, 0, 120]",
F-02-17-3,F,2,17,3,Shoe Racks,Dress-12,17,Shoes,35.5,24,4.5,"[0, 0, 120]",
F-02-18-1,F,2,18,1,Shoe Racks,,0,Shoes,37.0,24,1.5,"[0, 0, 120]",
F-02-18-2,F,2,18,2,Shoe Racks,Sport-8,16,Shoes,37.0,24,3.0,"[0, 0, 120]",
F-02-18-3,F,2,18,3,Shoe Racks,,0,Shoes,37.0,24,4.5,"[0, 0, 120]",
F-02-19-1,F,2,19,1,Shoe Racks,Running-9,9,Shoes,38.5,24,1.5,"[0, 0, 120]",
F-02-19-2,F,2,19,2,Shoe Racks,Running-8,10,Shoes,38.5,24,3.0,"[0, 0, 120]",
F-02-19-3,F,2,19,3,Shoe Racks,Running-8,9,Shoes,38.5,24,4.5,"[0, 0, 120]",
F-02-20-1,F,2,20,1,Shoe Racks,Dress-10,13,Shoes,40.0,24,1.5,"[0, 0, 120]",
F-02-20-2,F,2,20,2,Shoe Racks,Dress-11,5,Shoes,40.0,24,3.0,"[0, 0, 120]",
F-02-20-3,F,2,20,3,Shoe Racks,Sport-12,5,Shoes,40.0,24,4.5,"[0, 0, 120]",
G-01-01-1,G,1,1,1,Small Item Bins,Acc-Gra-XL,9,Accessories,11.5,12,1.5,"[0, 0, 100]",
G-01-01-2,G,1,1,2,Small Item Bins,Acc-Bla-M,12,Accessories,11.5,12,3.0,"[0, 0, 100]",
G-01-01-3,G,1,1,3,Small Item Bins,,0,Accessories,11.5,12,4.5,"[0, 0, 100]",
G-01-02-1,G,1,2,1,Small Item Bins,,0,Accessories,13.0,12,1.5,"[0, 0, 100]",
G-01-02-2,G,1,2,2,Small Item Bins,,0,Accessories,13.0,12,3.0,"[0, 0, 100]",
G-01-02-3,G,1,2,3,Small Item Bins,Acc-Whi-S,6,Accessories,13.0,12,4.5,"[0, 0, 100]",
G-01-03-1,G,1,3,1,Small Item Bins,Acc-Gre-M,3,Accessories,14.5,12,1.5,"[0, 0, 100]",
G-01-03-2,G,1,3,2,Small Item Bins,Acc-Gre-L,10,Accessories,14.5,12,3.0,"[0, 0, 100]",
G-01-03-3,G,1,3,3,Small Item Bins,Acc-Gre-XS,2,Accessories,14.5,12,4.5,"[0, 0, 100]",
G-01-04-1,G,1,4,1,Small Item Bins,,0,Accessories,16.0,12,1.5,"[0, 0, 100]",
G-01-04-2,G,1,4,2,Small Item Bins,,0,Accessories,16.0,12,3.0,"[0, 0, 100]",
G-01-04-3,G,1,4,3,Small Item Bins,,0,Accessories,16.0,12,4.5,"[0, 0, 100]",
G-01-05-1,G,1,5,1,Small Item Bins,,0,Accessories,17.5,12,1.5,"[0, 0, 100]",
G-01-05-2,G,1,5,2,Small Item Bins,,0,Accessories,17.5,12,3.0,"[0, 0, 100]",
G-01-05-3,G,1,5,3,Small Item Bins,,0,Accessories,17.5,12,4.5,"[0, 0, 100]",
G-01-06-1,G,1,6,1,Small Item Bins,Acc-Blu-XS,8,Accessories,19.0,12,1.5,"[0, 0, 100]",
G-01-06-2,G,1,6,2,Small Item Bins,Acc-Gra-XXL,9,Accessories,19.0,12,3.0,"[0, 0, 100]",
G-01-06-3,G,1,6,3,Small Item Bins,Acc-Red-XS,15,Accessories,19.0,12,4.5,"[0, 0, 100]",
G-01-07-1,G,1,7,1,Small Item Bins,Acc-Bla-XS,7,Accessories,20.5,12,1.5,"[0, 0, 100]",
G-01-07-2,G,1,7,2,Small Item Bins,Acc-Blu-M,11,Accessories,20.5,12,3.0,"[0, 0, 100]",
G-01-07-3,G,1,7,3,Small Item Bins,Acc-Blu-L,5,Accessories,20.5,12,4.5,"[0, 0, 100]",
G-01-08-1,G,1,8,1,Small Item Bins,Acc-Blu-XS,5,Accessories,22.0,12,1.5,"[0, 0, 100]",
G-01-08-2,G,1,8,2,Small Item Bins,Acc-Gra-L,9,Accessories,22.0,12,3.0,"[0, 0, 100]",
G-01-08-3,G,1,8,3,Small Item Bins,Acc-Gra-L,11,Accessories,22.0,12,4.5,"[0, 0, 100]",
G-01-09-1,G,1,9,1,Small Item Bins,,0,Accessories,23.5,12,1.5,"[0, 0, 100]",
G-01-09-2,G,1,9,2,Small Item Bins,Acc-Gra-XXL,8,Accessories,23.5,12,3.0,"[0, 0, 100]",
G-01-09-3,G,1,9,3,Small Item Bins,Acc-Blu-XXL,10,Accessories,23.5,12,4.5,"[0, 0, 100]",
G-01-10-1,G,1,10,1,Small Item Bins,,0,Accessories,25.0,12,1.5,"[0, 0, 100]",
G-01-10-2,G,1,10,2,Small Item Bins,,0,Accessories,25.0,12,3.0,"[0, 0, 100]",
G-01-10-3,G,1,10,3,Small Item Bins,Acc-Whi-XL,18,Accessories,25.0,12,4.5,"[0, 0, 100]",
G-01-11-1,G,1,11,1,Small Item Bins,Acc-Gre-XXL,11,Accessories,26.5,12,1.5,"[0, 0, 100]",
G-01-11-2,G,1,11,2,Small Item Bins,Acc-Whi-S,3,Accessories,26.5,12,3.0,"[0, 0, 100]",
G-01-11-3,G,1,11,3,Small Item Bins,Acc-Whi-XL,10,Accessories,26.5,12,4.5,"[0, 0, 100]",
G-01-12-1,G,1,12,1,Small Item Bins,Acc-Blu-S,8,Accessories,28.0,12,1.5,"[0, 0, 100]",
G-01-12-2,G,1,12,2,Small Item Bins,Acc-Whi-S,12,Accessories,28.0,12,3.0,"[0, 0, 100]",
G-01-12-3,G,1,12,3,Small Item Bins,Acc-Whi-XL,9,Accessories,28.0,12,4.5,"[0, 0, 100]",
G-01-13-1,G,1,13,1,Small Item Bins,Acc-Blu-XXL,6,Accessories,29.5,12,1.5,"[0, 0, 100]",
G-01-13-2,G,1,13,2,Small Item Bins,Acc-Whi-S,12,Accessories,29.5,12,3.0,"[0, 0, 100]",
G-01-13-3,G,1,13,3,Small Item Bins,,0,Accessories,29.5,12,4.5,"[0, 0, 100]",
G-01-14-1,G,1,14,1,Small Item Bins,Acc-Red-XXL,15,Accessories,31.0,12,1.5,"[0, 0, 100]",
G-01-14-2,G,1,14,2,Small Item Bins,,0,Accessories,31.0,12,3.0,"[0, 0, 100]",
G-01-14-3,G,1,14,3,Small Item Bins,,0,Accessories,31.0,12,4.5,"[0, 0, 100]",
G-01-15-1,G,1,15,1,Small Item Bins,Acc-Red-S,2,Accessories,32.5,12,1.5,"[0, 0, 100]",
G-01-15-2,G,1,15,2,Small Item Bins,Acc-Whi-XL,8,Accessories,32.5,12,3.0,"[0, 0, 100]",
G-01-15-3,G,1,15,3,Small Item Bins,Acc-Red-XL,2,Accessories,32.5,12,4.5,"[0, 0, 100]",
G-01-16-1,G,1,16,1,Small Item Bins,Acc-Whi-XS,18,Accessories,34.0,12,1.5,"[0, 0, 100]",
G-01-16-2,G,1,16,2,Small Item Bins,Acc-Gre-XXL,12,Accessories,34.0,12,3.0,"[0, 0, 100]",
G-01-16-3,G,1,16,3,Small Item Bins,Acc-Blu-L,16,Accessories,34.0,12,4.5,"[0, 0, 100]",
G-01-17-1,G,1,17,1,Small Item Bins,Acc-Blu-XS,12,Accessories,35.5,12,1.5,"[0, 0, 100]",
G-01-17-2,G,1,17,2,Small Item Bins,Acc-Bla-L,1,Accessories,35.5,12,3.0,"[0, 0, 100]",
G-01-17-3,G,1,17,3,Small Item Bins,Acc-Gre-XL,18,Accessories,35.5,12,4.5,"[0, 0, 100]",
G-01-18-1,G,1,18,1,Small Item Bins,Acc-Gre-XXL,17,Accessories,37.0,12,1.5,"[0, 0, 100]",
G-01-18-2,G,1,18,2,Small Item Bins,Acc-Gre-S,17,Accessories,37.0,12,3.0,"[0, 0, 100]",
G-01-18-3,G,1,18,3,Small Item Bins,Acc-Bla-M,15,Accessories,37.0,12,4.5,"[0, 0, 100]",
G-01-19-1,G,1,19,1,Small Item Bins,Acc-Gra-M,12,Accessories,38.5,12,1.5,"[0, 0, 100]",
G-01-19-2,G,1,19,2,Small Item Bins,Acc-Whi-S,8,Accessories,38.5,12,3.0,"[0, 0, 100]",
G-01-19-3,G,1,19,3,Small Item Bins,Acc-Blu-XS,2,Accessories,38.5,12,4.5,"[0, 0, 100]",
G-01-20-1,G,1,20,1,Small Item Bins,,0,Accessories,40.0,12,1.5,"[0, 0, 100]",
G-01-20-2,G,1,20,2,Small Item Bins,,0,Accessories,40.0,12,3.0,"[0, 0, 100]",
G-01-20-3,G,1,20,3,Small Item Bins,,0,Accessories,40.0,12,4.5,"[0, 0, 100]",
G-02-01-1,G,2,1,1,Small Item Bins,,0,Accessories,11.5,14,1.5,"[0, 0, 100]",
G-02-01-2,G,2,1,2,Small Item Bins,Acc-Red-M,9,Accessories,11.5,14,3.0,"[0, 0, 100]",
G-02-01-3,G,2,1,3,Small Item Bins,Acc-Blu-M,16,Accessories,11.5,14,4.5,"[0, 0, 100]",
G-02-02-1,G,2,2,1,Small Item Bins,Acc-Whi-S,17,Accessories,13.0,14,1.5,"[0, 0, 100]",
G-02-02-2,G,2,2,2,Small Item Bins,Acc-Whi-L,5,Accessories,13.0,14,3.0,"[0, 0, 100]",
G-02-02-3,G,2,2,3,Small Item Bins,Acc-Red-XXL,10,Accessories,13.0,14,4.5,"[0, 0, 100]",
G-02-03-1,G,2,3,1,Small Item Bins,,0,Accessories,14.5,14,1.5,"[0, 0, 100]",
G-02-03-2,G,2,3,2,Small Item Bins,Acc-Blu-XL,7,Accessories,14.5,14,3.0,"[0, 0, 100]",
G-02-03-3,G,2,3,3,Small Item Bins,Acc-Bla-S,20,Accessories,14.5,14,4.5,"[0, 0, 100]",
G-02-04-1,G,2,4,1,Small Item Bins,Acc-Bla-XL,14,Accessories,16.0,14,1.5,"[0, 0, 100]",
G-02-04-2,G,2,4,2,Small Item Bins,Acc-Whi-XL,6,Accessories,16.0,14,3.0,"[0, 0, 100]",
G-02-04-3,G,2,4,3,Small Item Bins,Acc-Whi-S,3,Accessories,16.0,14,4.5,"[0, 0, 100]",
G-02-05-1,G,2,5,1,Small Item Bins,Acc-Bla-XXL,8,Accessories,17.5,14,1.5,"[0, 0, 100]",
G-02-05-2,G,2,5,2,Small Item Bins,Acc-Bla-XS,9,Accessories,17.5,14,3.0,"[0, 0, 100]",
G-02-05-3,G,2,5,3,Small Item Bins,Acc-Red-XS,19,Accessories,17.5,14,4.5,"[0, 0, 100]",
G-02-06-1,G,2,6,1,Small Item Bins,Acc-Gre-XL,5,Accessories,19.0,14,1.5,"[0, 0, 100]",
G-02-06-2,G,2,6,2,Small Item Bins,Acc-Red-XS,19,Accessories,19.0,14,3.0,"[0, 0, 100]",
G-02-06-3,G,2,6,3,Small Item Bins,Acc-Blu-XL,8,Accessories,19.0,14,4.5,"[0, 0, 100]",
G-02-07-1,G,2,7,1,Small Item Bins,Acc-Gre-L,20,Accessories,20.5,14,1.5,"[0, 0, 100]",
G-02-07-2,G,2,7,2,Small Item Bins,Acc-Bla-S,7,Accessories,20.5,14,3.0,"[0, 0, 100]",
G-02-07-3,G,2,7,3,Small Item Bins,,0,Accessories,20.5,14,4.5,"[0, 0, 100]",
G-02-08-1,G,2,8,1,Small Item Bins,Acc-Blu-XL,5,Accessories,22.0,14,1.5,"[0, 0, 100]",
G-02-08-2,G,2,8,2,Small Item Bins,Acc-Blu-XXL,13,Accessories,22.0,14,3.0,"[0, 0, 100]",
G-02-08-3,G,2,8,3,Small Item Bins,,0,Accessories,22.0,14,4.5,"[0, 0, 100]",
G-02-09-1,G,2,9,1,Small Item Bins,,0,Accessories,23.5,14,1.5,"[0, 0, 100]",
G-02-09-2,G,2,9,2,Small Item Bins,Acc-Blu-L,1,Accessories,23.5,14,3.0,"[0, 0, 100]",
G-02-09-3,G,2,9,3,Small Item Bins,,0,Accessories,23.5,14,4.5,"[0, 0, 100]",
G-02-10-1,G,2,10,1,Small Item Bins,Acc-Red-L,4,Accessories,25.0,14,1.5,"[0, 0, 100]",
G-02-10-2,G,2,10,2,Small Item Bins,Acc-Red-M,13,Accessories,25.0,14,3.0,"[0, 0, 100]",
G-02-10-3,G,2,10,3,Small Item Bins,Acc-Red-XS,5,Accessories,25.0,14,4.5,"[0, 0, 100]",
G-02-11-1,G,2,11,1,Small Item Bins,Acc-Red-L,14,Accessories,26.5,14,1.5,"[0, 0, 100]",
G-02-11-2,G,2,11,2,Small Item Bins,,0,Accessories,26.5,14,3.0,"[0, 0, 100]",
G-02-11-3,G,2,11,3,Small Item Bins,,0,Accessories,26.5,14,4.5,"[0, 0, 100]",
G-02-12-1,G,2,12,1,Small Item Bins,,0,Accessories,28.0,14,1.5,"[0, 0, 100]",
G-02-12-2,G,2,12,2,Small Item Bins,Acc-Gre-M,2,Accessories,28.0,14,3.0,"[0, 0, 100]",
G-02-12-3,G,2,12,3,Small Item Bins,,0,Accessories,28.0,14,4.5,"[0, 0, 100]",
G-02-13-1,G,2,13,1,Small Item Bins,Acc-Blu-XXL,9,Accessories,29.5,14,1.5,"[0, 0, 100]",
G-02-13-2,G,2,13,2,Small Item Bins,Acc-Gre-L,11,Accessories,29.5,14,3.0,"[0, 0, 100]",
G-02-13-3,G,2,13,3,Small Item Bins,Acc-Gre-XS,7,Accessories,29.5,14,4.5,"[0, 0, 100]",
G-02-14-1,G,2,14,1,Small Item Bins,Acc-Whi-XL,11,Accessories,31.0,14,1.5,"[0, 0, 100]",
G-02-14-2,G,2,14,2,Small Item Bins,Acc-Gre-XXL,4,Accessories,31.0,14,3.0,"[0, 0, 100]",
G-02-14-3,G,2,14,3,Small Item Bins,,0,Accessories,31.0,14,4.5,"[0, 0, 100]",
G-02-15-1,G,2,15,1,Small Item Bins,,0,Accessories,32.5,14,1.5,"[0, 0, 100]",
G-02-15-2,G,2,15,2,Small Item Bins,Acc-Blu-S,17,Accessories,32.5,14,3.0,"[0, 0, 100]",
G-02-15-3,G,2,15,3,Small Item Bins,Acc-Gre-XL,7,Accessories,32.5,14,4.5,"[0, 0, 100]",
G-02-16-1,G,2,16,1,Small Item Bins,Acc-Gre-XL,4,Accessories,34.0,14,1.5,"[0, 0, 100]",
G-02-16-2,G,2,16,2,Small Item Bins,Acc-Gre-S,1,Accessories,34.0,14,3.0,"[0, 0, 100]",
G-02-16-3,G,2,16,3,Small Item Bins,,0,Accessories,34.0,14,4.5,"[0, 0, 100]",
G-02-17-1,G,2,17,1,Small Item Bins,Acc-Whi-XS,3,Accessories,35.5,14,1.5,"[0, 0, 100]",
G-02-17-2,G,2,17,2,Small Item Bins,Acc-Bla-XS,5,Accessories,35.5,14,3.0,"[0, 0, 100]",
G-02-17-3,G,2,17,3,Small Item Bins,Acc-Blu-S,18,Accessories,35.5,14,4.5,"[0, 0, 100]",
G-02-18-1,G,2,18,1,Small Item Bins,Acc-Gre-L,1,Accessories,37.0,14,1.5,"[0, 0, 100]",
G-02-18-2,G,2,18,2,Small Item Bins,Acc-Bla-XL,12,Accessories,37.0,14,3.0,"[0, 0, 100]",
G-02-18-3,G,2,18,3,Small Item Bins,,0,Accessories,37.0,14,4.5,"[0, 0, 100]",
G-02-19-1,G,2,19,1,Small Item Bins,,0,Accessories,38.5,14,1.5,"[0, 0, 100]",
G-02-19-2,G,2,19,2,Small Item Bins,Acc-Gre-XL,8,Accessories,38.5,14,3.0,"[0, 0, 100]",
G-02-19-3,G,2,19,3,Small Item Bins,Acc-Gra-S,2,Accessories,38.5,14,4.5,"[0, 0, 100]",
G-02-20-1,G,2,20,1,Small Item Bins,,0,Accessories,40.0,14,1.5,"[0, 0, 100]",
G-02-20-2,G,2,20,2,Small Item Bins,Acc-Whi-XL,5,Accessories,40.0,14,3.0,"[0, 0, 100]",
G-02-20-3,G,2,20,3,Small Item Bins,,0,Accessories,40.0,14,4.5,"[0, 0, 100]",
H-01-01-1,H,1,1,1,Small Item Bins,Soc-Whi-L,4,Socks,11.5,7,1.5,"[100, 0, 100]",
H-01-01-2,H,1,1,2,Small Item Bins,Soc-Gre-XS,19,Socks,11.5,7,3.0,"[100, 0, 100]",
H-01-01-3,H,1,1,3,Small Item Bins,Soc-Bla-XL,9,Socks,11.5,7,4.5,"[100, 0, 100]",
H-01-02-1,H,1,2,1,Small Item Bins,,0,Socks,13.0,7,1.5,"[100, 0, 100]",
H-01-02-2,H,1,2,2,Small Item Bins,,0,Socks,13.0,7,3.0,"[100, 0, 100]",
H-01-02-3,H,1,2,3,Small Item Bins,,0,Socks,13.0,7,4.5,"[100, 0, 100]",
H-01-03-1,H,1,3,1,Small Item Bins,Soc-Bla-L,6,Socks,14.5,7,1.5,"[100, 0, 100]",
H-01-03-2,H,1,3,2,Small Item Bins,,0,Socks,14.5,7,3.0,"[100, 0, 100]",
H-01-03-3,H,1,3,3,Small Item Bins,,0,Socks,14.5,7,4.5,"[100, 0, 100]",
H-01-04-1,H,1,4,1,Small Item Bins,Soc-Red-M,13,Socks,16.0,7,1.5,"[100, 0, 100]",
H-01-04-2,H,1,4,2,Small Item Bins,Soc-Whi-L,7,Socks,16.0,7,3.0,"[100, 0, 100]",
H-01-04-3,H,1,4,3,Small Item Bins,Soc-Gra-M,17,Socks,16.0,7,4.5,"[100, 0, 100]",
H-01-05-1,H,1,5,1,Small Item Bins,Soc-Red-XL,11,Socks,17.5,7,1.5,"[100, 0, 100]",
H-01-05-2,H,1,5,2,Small Item Bins,Soc-Whi-XS,1,Socks,17.5,7,3.0,"[100, 0, 100]",
H-01-05-3,H,1,5,3,Small Item Bins,Soc-Blu-XXL,3,Socks,17.5,7,4.5,"[100, 0, 100]",
H-01-06-1,H,1,6,1,Small Item Bins,,0,Socks,19.0,7,1.5,"[100, 0, 100]",
H-01-06-2,H,1,6,2,Small Item Bins,,0,Socks,19.0,7,3.0,"[100, 0, 100]",
H-01-06-3,H,1,6,3,Small Item Bins,Soc-Bla-XL,9,Socks,19.0,7,4.5,"[100, 0, 100]",
H-01-07-1,H,1,7,1,Small Item Bins,Soc-Gra-XL,20,Socks,20.5,7,1.5,"[100, 0, 100]",
H-01-07-2,H,1,7,2,Small Item Bins,Soc-Bla-M,12,Socks,20.5,7,3.0,"[100, 0, 100]",
H-01-07-3,H,1,7,3,Small Item Bins,Soc-Whi-XXL,17,Socks,20.5,7,4.5,"[100, 0, 100]",
H-01-08-1,H,1,8,1,Small Item Bins,,0,Socks,22.0,7,1.5,"[100, 0, 100]",
H-01-08-2,H,1,8,2,Small Item Bins,,0,Socks,22.0,7,3.0,"[100, 0, 100]",
H-01-08-3,H,1,8,3,Small Item Bins,Soc-Red-XXL,16,Socks,22.0,7,4.5,"[100, 0, 100]",
H-01-09-1,H,1,9,1,Small Item Bins,Soc-Whi-M,2,Socks,23.5,7,1.5,"[100, 0, 100]",
H-01-09-2,H,1,9,2,Small Item Bins,Soc-Blu-L,5,Socks,23.5,7,3.0,"[100, 0, 100]",
H-01-09-3,H,1,9,3,Small Item Bins,,0,Socks,23.5,7,4.5,"[100, 0, 100]",
H-01-10-1,H,1,10,1,Small Item Bins,Soc-Gra-XL,17,Socks,25.0,7,1.5,"[100, 0, 100]",
H-01-10-2,H,1,10,2,Small Item Bins,Soc-Blu-XS,19,Socks,25.0,7,3.0,"[100, 0, 100]",
H-01-10-3,H,1,10,3,Small Item Bins,,0,Socks,25.0,7,4.5,"[100, 0, 100]",
H-01-11-1,H,1,11,1,Small Item Bins,Soc-Red-L,7,Socks,26.5,7,1.5,"[100, 0, 100]",
H-01-11-2,H,1,11,2,Small Item Bins,,0,Socks,26.5,7,3.0,"[100, 0, 100]",
H-01-11-3,H,1,11,3,Small Item Bins,,0,Socks,26.5,7,4.5,"[100, 0, 100]",
H-01-12-1,H,1,12,1,Small Item Bins,,0,Socks,28.0,7,1.5,"[100, 0, 100]",
H-01-12-2,H,1,12,2,Small Item Bins,,0,Socks,28.0,7,3.0,"[100, 0, 100]",
H-01-12-3,H,1,12,3,Small Item Bins,Soc-Blu-XXL,7,Socks,28.0,7,4.5,"[100, 0, 100]",
H-01-13-1,H,1,13,1,Small Item Bins,,0,Socks,29.5,7,1.5,"[100, 0, 100]",
H-01-13-2,H,1,13,2,Small Item Bins,Soc-Whi-XS,15,Socks,29.5,7,3.0,"[100, 0, 100]",
H-01-13-3,H,1,13,3,Small Item Bins,Soc-Blu-S,3,Socks,29.5,7,4.5,"[100, 0, 100]",
H-01-14-1,H,1,14,1,Small Item Bins,Soc-Blu-M,2,Socks,31.0,7,1.5,"[100, 0, 100]",
H-01-14-2,H,1,14,2,Small Item Bins,Soc-Red-M,2,Socks,31.0,7,3.0,"[100, 0, 100]",
H-01-14-3,H,1,14,3,Small Item Bins,Soc-Gre-M,1,Socks,31.0,7,4.5,"[100, 0, 100]",
H-01-15-1,H,1,15,1,Small Item Bins,,0,Socks,32.5,7,1.5,"[100, 0, 100]",
H-01-15-2,H,1,15,2,Small Item Bins,,0,Socks,32.5,7,3.0,"[100, 0, 100]",
H-01-15-3,H,1,15,3,Small Item Bins,Soc-Red-L,13,Socks,32.5,7,4.5,"[100, 0, 100]",
H-01-16-1,H,1,16,1,Small Item Bins,Soc-Blu-XL,18,Socks,34.0,7,1.5,"[100, 0, 100]",
H-01-16-2,H,1,16,2,Small Item Bins,Soc-Whi-M,10,Socks,34.0,7,3.0,"[100, 0, 100]",
H-01-16-3,H,1,16,3,Small Item Bins,Soc-Bla-M,7,Socks,34.0,7,4.5,"[100, 0, 100]",
H-01-17-1,H,1,17,1,Small Item Bins,,0,Socks,35.5,7,1.5,"[100, 0, 100]",
H-01-17-2,H,1,17,2,Small Item Bins,Soc-Bla-XXL,3,Socks,35.5,7,3.0,"[100, 0, 100]",
H-01-17-3,H,1,17,3,Small Item Bins,Soc-Bla-L,4,Socks,35.5,7,4.5,"[100, 0, 100]",
H-01-18-1,H,1,18,1,Small Item Bins,Soc-Blu-L,4,Socks,37.0,7,1.5,"[100, 0, 100]",
H-01-18-2,H,1,18,2,Small Item Bins,,0,Socks,37.0,7,3.0,"[100, 0, 100]",
H-01-18-3,H,1,18,3,Small Item Bins,Soc-Gre-S,4,Socks,37.0,7,4.5,"[100, 0, 100]",
H-01-19-1,H,1,19,1,Small Item Bins,Soc-Gra-XL,17,Socks,38.5,7,1.5,"[100, 0, 100]",
H-01-19-2,H,1,19,2,Small Item Bins,Soc-Red-XXL,16,Socks,38.5,7,3.0,"[100, 0, 100]",
H-01-19-3,H,1,19,3,Small Item Bins,Soc-Blu-S,16,Socks,38.5,7,4.5,"[100, 0, 100]",
H-01-20-1,H,1,20,1,Small Item Bins,Soc-Blu-XXL,1,Socks,40.0,7,1.5,"[100, 0, 100]",
H-01-20-2,H,1,20,2,Small Item Bins,Soc-Blu-M,15,Socks,40.0,7,3.0,"[100, 0, 100]",
H-01-20-3,H,1,20,3,Small Item Bins,Soc-Whi-S,3,Socks,40.0,7,4.5,"[100, 0, 100]",
J-01-01-1,J,1,1,1,Small Item Bins,,0,Underwear,61.5,7,1.5,"[120, 0, 0]",3-Deep
J-01-01-2,J,1,1,2,Small Item Bins,,0,Underwear,61.5,7,3.0,"[120, 0, 0]",3-Deep
J-01-01-3,J,1,1,3,Small Item Bins,,0,Underwear,61.5,7,4.5,"[120, 0, 0]",3-Deep
J-01-02-1,J,1,2,1,Small Item Bins,,0,Underwear,63.0,7,1.5,"[120, 0, 0]",3-Deep
J-01-02-2,J,1,2,2,Small Item Bins,Und-Red-L,13,Underwear,63.0,7,3.0,"[120, 0, 0]",3-Deep
J-01-02-3,J,1,2,3,Small Item Bins,Und-Gre-L,19,Underwear,63.0,7,4.5,"[120, 0, 0]",3-Deep
J-01-03-1,J,1,3,1,Small Item Bins,Und-Gra-XXL,2,Underwear,64.5,7,1.5,"[120, 0, 0]",3-Deep
J-01-03-2,J,1,3,2,Small Item Bins,Und-Whi-M,6,Underwear,64.5,7,3.0,"[120, 0, 0]",3-Deep
J-01-03-3,J,1,3,3,Small Item Bins,,0,Underwear,64.5,7,4.5,"[120, 0, 0]",3-Deep
J-01-04-1,J,1,4,1,Small Item Bins,Und-Blu-S,14,Underwear,66.0,7,1.5,"[120, 0, 0]",3-Deep
J-01-04-2,J,1,4,2,Small Item Bins,Und-Gra-XXL,6,Underwear,66.0,7,3.0,"[120, 0, 0]",3-Deep
J-01-04-3,J,1,4,3,Small Item Bins,Und-Whi-M,10,Underwear,66.0,7,4.5,"[120, 0, 0]",3-Deep
J-01-05-1,J,1,5,1,Small Item Bins,Und-Blu-XXL,14,Underwear,67.5,7,1.5,"[120, 0, 0]",3-Deep
J-01-05-2,J,1,5,2,Small Item Bins,Und-Bla-XL,7,Underwear,67.5,7,3.0,"[120, 0, 0]",3-Deep
J-01-05-3,J,1,5,3,Small Item Bins,Und-Red-XXL,10,Underwear,67.5,7,4.5,"[120, 0, 0]",3-Deep
J-01-06-1,J,1,6,1,Small Item Bins,Und-Gre-L,16,Underwear,69.0,7,1.5,"[120, 0, 0]",3-Deep
J-01-06-2,J,1,6,2,Small Item Bins,Und-Bla-S,12,Underwear,69.0,7,3.0,"[120, 0, 0]",3-Deep
